Category,Store,Room,Quantity,Calculated Weight,Last Audit Date,Last Audit Quantity,Par Level,Brand,Product Type,Variant Type,Product Metadata,Med or Rec,Product Id,Product Name,Variant Id,Variant Name,Price Profile Name,Price,Total Price,Cost,Total Cost,SKU,Weight,Weight Unit of Measure,Reporting Unit of Measure,Created At,Inventory Notes,Last Discrepancy At,Inventory Id,Allergens,Batch Date,Batch Number,Cultivator License,Cultivator Name,Delay of Effects,Directions for Administration,ERP ID,ERP Name,Expiration Date,Extraction Method,Growth Method,Harvest Date,Ingredients,Invoice,Is Child-Resistant,Is Inhalable,Is Tamper-Evident,Is Tested,Manifest ID,Manufactured Date,MMUR Order Type,Notes,# of Seeds,# of Servings,Packaged By,Packaged Date,Paper Weight,Plant Count,Production Run Number,Registration Number,Regulatory ID,Requires Refrigeration,Secondary Supplier Licenses,Serving Size / Dosage,Solvents Used,Source Label,Storage Requirements,Strain Name,Strain Species,Supplier Address,Supplier License,Supplier Name,Supplier Phone,Tested By,Tested Date,Testing URL,Test Lot Number,Third-Party Display Name,Use By Date,Weight with Paper,% CBC,% CBC Range,% CBCV,% CBCV Range,% CBCa,% CBCa Range,% CBD,% CBD Range,% CBD-A,% CBD-A Range,% CBDV,% CBDV Range,% CBDVa,% CBDVa Range,% CBG,% CBG Range,% CBGa,% CBGa Range,% CBL,% CBL Range,% CBLa,% CBLa Range,% CBN,% CBN Range,% CBT,% CBT Range,% THC,% THC Range,% THC-A,% THC-A Range,% THCV,% THCV Range,% THCVa,% THCVa Range,% Total Active Cannabinoids (TAC),% delta-8 THC,% delta-8 THC Range,3-Carene,Borneol,Camphene,Camphor,Carvacrol,Carvone,Caryophyllene Oxide,Cedrol,Cis-Nerolidol,Cis-Ocimene,Citral,Eucalyptol,Farnesene,Farnesol isomer 1,Farnesol isomer 2,Fenchol,Fenchone,Gamma Terpinene,Geraniol,Geranyl Acetate,Grams of Concentrate,Grams of Flower,Guaiol,"High THC, Low CBD",Isoborneol,Isopulegol,Limonene,Linalool,"Low THC, High CBD",Menthol,Menthone,Mg CBC,Mg CBCV,Mg CBCa,Mg CBD,Mg CBD-A,Mg CBDV,Mg CBDVa,Mg CBG,Mg CBGa,Mg CBL,Mg CBLa,Mg CBN,Mg CBT,Mg THC,Mg THC-A,Mg THCV,Mg THCVa,Mg delta-8 THC,"Moderate THC, Moderate CBD",Nerol,Nootkatone,Octyl Acetate,Phytane,Piperitone,Pulegone,Sabinene,Sabinene Hydrate,Safranal,Squalene,Terpinen-4-ol,Terpineol,Terpinolene,Thymol,Total % THC,Total Terpenes,Total Terpenoids,Trans-Nerolidol,Trans-Ocimene,Valencene,Verbenone,m-Cymene,o-Cymene,p-Cymene,trans-β-Farnesene,α-Bisabolol,α-Cedrene,α-Humulene,α-Phellandrene,α-Pinene,α-Terpinene,α-Terpineol,α-Thujone,β-Caryophyllene,β-Myrcene,β-Ocimene,β-Pinene,γ-Terpinene,δ 3-Carene,δ-Limonene
Cartridges,Today's Herbal Choice | Forest Grove,Sales Floor FG,5.000,5,,,,Higher Cultures,Cartridge - H,Cartridge - H,,REC,8c3ecf70-4ea8-4993-b145-a708dcdb11ed,Cartridge - 1g Higher Cultures Dist. + Live Resin - White Bacio,a1e6d728-754e-45c6-808e-ec75300b171a,,,$22.50,$112.50,$9.60,$48.00,HCWBDLRC1G-56141,1,Grams,each,09/30/2025 12:52:25 PM,,,3d10ffcc-35f4-4732-9b74-cd0c3a1f99b0,,,1410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1A40103000073A2000181410,,,,,,,,,,020-1008726A73B,"BUCO Farms, LLC",,,,,,,,,,,,,,,1.36,,,,,,,,,,,,,,,,,,,,86.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Extracts,Today's Herbal Choice | Forest Grove,Sales Floor FG,3.000,3,,,,Higher Cultures,Cartridge - H,Cartridge - H,,REC,cebd0faa-dbcd-4324-8f69-98b2f5ef2cb2,Cartridge - 1g Higher Cultures Dist. + Live Resin - White Tiger,6a5d7d48-b247-4e1a-9e99-588c01558829,,,$22.50,$67.50,$9.60,$28.80,HCWTDLRC1G-56078,1,Grams,each,09/17/2025 03:31:00 PM,,,25319b99-5dcc-40b5-a48c-347d65dce5be,,,0348,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,1A40103000073A2000180348,,,,,,,,,,020-1019918DC45,Gud Gardens,,,,,,,,,,,,,,,0.47,,,,,,,,,,,,,,,,,,,,84.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inhalable Cannabinoid,Today's Herbal Choice | Forest Grove,Sales Floor FG,7.000,7,,,,Higher Cultures,Flavored Cartridge - I,Flavored Cartridge - I,,REC,03163d40-203c-439c-88bc-4d66eed00137,Cartridge - 1g Higher Cultures Flavored - Blue Razz - GREEN LEAF SPECIAL,728dfcad-cda8-4029-b064-d1c00e31f635,,,$15.00,$105.00,$6.64,$46.48,HCBRFDC1G-56076,1,Grams,each,10/15/2025 07:50:50 PM,,,1b5f4cce-feff-45d5-8b6c-4587df72b491,,,1835,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,1A40103000073A2000181835,,,,,,,,,,020-1019918DC45,Gud Gardens,,,,,,,,,,,,,,,0.34,,,,,,,,,,,,,,,,,,,,86.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4,,,,,,,,,,868.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inhalable Cannabinoid,Today's Herbal Choice | Forest Grove,Sales Floor FG,1.000,1,,,,Higher Cultures,Flavored Cartridge - S,Flavored Cartridge - S,,REC,25408d36-b462-42e8-8f05-945e0ddac3bc,Cartridge - 1g Higher Cultures Flavored - Durban Poison - GREEN LEAF SPECIAL,1cfe07e0-a585-46fc-ab60-5a16263487f4,,,$15.00,$15.00,$7.20,$7.20,HCDPFDC1G-56030,1,Grams,each,09/23/2025 11:24:45 AM,,,3ac2f640-e2ba-4769-83d8-f4bb5ecd5668,,,DURBAN POISON - BOTANICAL SOLUTION - 56030,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,1A40103000073A2000180083,,,,,,,,,,020-10026411B79,528hz Gardens,,,,,,,,,,,,,,,0.70,,,,,,,,,,,,,,,,,,,,81.834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,818.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inhalable Cannabinoid,Today's Herbal Choice | Forest Grove,Hold Safe FG,10.000,10,,,,Higher Cultures,Flavored Cartridge - S,Flavored Cartridge - S,,REC,25408d36-b462-42e8-8f05-945e0ddac3bc,Cartridge - 1g Higher Cultures Flavored - Durban Poison - GREEN LEAF SPECIAL,1cfe07e0-a585-46fc-ab60-5a16263487f4,,,$15.00,$150.00,$7.20,$72.00,rG4xrn9iEt,1,Grams,each,09/30/2025 12:37:19 PM,,,3d72f2ce-f0f0-459d-8bac-2b991e6255b8,,,1403,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,1A40103000073A2000181403,,,,,,,,,,020-10026411B79,528hz Gardens,,,,,,,,,,,,,,,0.702,,,,,,,,,,,,,,,,,,,,81.834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.02,,,,,,,,,,818.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inhalable Cannabinoid,Today's Herbal Choice | Forest Grove,Sales Floor FG,8.000,8,,,,Higher Cultures,Flavored Cartridge - I,Flavored Cartridge - I,,REC,6fc14937-dfd7-4e04-b559-353882c109b0,Cartridge - 1g Higher Cultures Flavored - Grape Krush - GREEN LEAF SPECIAL,155a183b-ac76-4924-83cd-b735cca4bf4e,,,$15.00,$120.00,$6.64,$53.12,HCGKFDC1G-56059,1,Grams,each,10/15/2025 07:45:17 PM,,,f813e893-db34-422a-a523-b36c83afc2d9,,,1846,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,1A40103000073A2000181845,,,,,,,,,,020-1019918DC45,Gud Gardens,,,,,,,,,,,,,,,0.42,,,,,,,,,,,,,,,,,,,,85.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2,,,,,,,,,,858.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inhalable Cannabinoid,Today's Herbal Choice | Forest Grove,Sales Floor FG,4.000,4,,,,Higher Cultures,Flavored Cartridge - I,Flavored Cartridge - I,,REC,1a8c7124-8e18-40b1-aacf-3ce13ad6cba1,Cartridge - 1g Higher Cultures Flavored - Lime Sorbet - GREEN LEAF SPECIAL,69b1fd50-679e-445a-9fb3-86e7a2142456,,,$15.00,$60.00,$7.20,$28.80,HCLSFDC1G-53694,1,Grams,each,09/09/2025 06:39:17 PM,,,2dd0fcc5-4dc5-49f8-88d7-10073c352f1a,,,4925 - LIME SORBET - BOTANICAL SOLUTION - 53694,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,1A40103000073A2000178547,,,,,,,,,,020-100269691F2,Bigsby Farms,,,,,,,,,,,,,,,0.09,,,,,,,,,,,,,,,,,,,,85.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,,,,,,,,,,851.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inhalable Cannabinoid,Today's Herbal Choice | Forest Grove,Sales Floor FG,8.000,8,,,,Higher Cultures,Flavored Cartridge - S,Flavored Cartridge - S,,REC,90610be9-0721-41e0-adaa-cd90178c966e,Cartridge - 1g Higher Cultures Flavored - Pink Lemonade - GREEN LEAF SPECIAL,e9cee9c6-f60a-4a7e-9c56-af0ef28e050b,,,$15.00,$120.00,$6.64,$53.12,HCPLFDC1G-56110,1,Grams,each,10/15/2025 07:47:23 PM,,,d8c08f6a-f6e0-4b6d-a2f1-ae41d243b60c,,,1836,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,1A40103000073A2000181836,,,,,,,,,,020-1017696DF8A,Desert River Flower Co,,,,,,,,,,,,,,,0.57,,,,,,,,,,,,,,,,,,,,83.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7,,,,,,,,,,836.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inhalable Cannabinoid,Today's Herbal Choice | Forest Grove,Sales Floor FG,6.000,6,,,,Higher Cultures,Flavored Cartridge - S,Flavored Cartridge - S,,REC,d4a585fc-6ae8-453b-9cd1-393eae278ffc,Cartridge - 1g Higher Cultures Flavored - Rocket Pop - GREEN LEAF SPECIAL,f85b500d-c22e-4ea4-9b9e-0a6659262aed,,,$15.00,$90.00,$6.64,$39.84,HCRPFDC1G-56080,1,Grams,each,10/15/2025 08:11:40 PM,,,c6626b01-0447-4576-8084-3c7e5a44d628,,,1837,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,1A40103000073A2000181837,,,,,,,,,,020-10015154674,Galaxy Gardens,,,,,,,,,,,,,,,0.71,,,,,,,,,,,,,,,,,,,,86.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1,,,,,,,,,,866.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inhalable Cannabinoid,Today's Herbal Choice | Forest Grove,Sales Floor FG,6.000,6,,,,Higher Cultures,Flavored Cartridge - I,Flavored Cartridge - I,,REC,d4c37fd2-bd58-4996-8e9a-3ca22f27cca7,Cartridge - 1g Higher Cultures Flavored - Strawnana - GREEN LEAF SPECIAL,8a7b9253-10b5-4efe-8d16-7529f72e8610,,,$15.00,$90.00,$7.20,$43.20,0jgb0JffaI,1,Grams,each,09/23/2025 11:43:05 AM,,,a5b5c120-59ea-4b63-90ea-545451ec8e83,,,6925 - STRAWNANA - BOTANICAL SOLUTION - 56037,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,1A40103000073A2000180086,,,,,,,,,,020-1019918DC45,Gud Gardens,,,,,,,,,,,,,,,0.63,,,,,,,,,,,,,,,,,,,,84.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.3,,,,,,,,,,844.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Extracts,Today's Herbal Choice | Forest Grove,Sales Floor FG,2.000,2,,,,Higher Cultures,Cartridge - I,Cartridge - I,,REC,1504fe6c-3e39-4a1b-8987-9489045e65c5,Cartridge - 1g Higher Cultures HTE Live Resin - Breadstix,6a1f6fb8-4b35-495a-8b2d-11b9fe7cc840,,,$27.50,$55.00,$12.80,$25.60,HCBSHTEC1G-47742,1,Grams,each,05/06/2025 11:39:42 AM,,,5dc82fea-61bc-4ce8-80e9-855bda9aa6f0,,,9800,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,1A40103000073A2000169800,,,,,,,,,,020-10099916FE4,Gud Gardens,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,77.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Extracts,Today's Herbal Choice | Forest Grove,Hold Safe FG,5.000,5,,,,Higher Cultures,Cartridge - I,Cartridge - I,,REC,a0ceb132-45e9-4596-be61-1f07d7e2f748,Cartridge - 1g Higher Cultures Live Resin - Breadstix,31c2d24b-ce88-4de2-969e-e3593e7b7900,,,$25.00,$125.00,$12.80,$64.00,HCBLREC1G-50931,1,Grams,each,09/23/2025 02:43:11 PM,,,99795029-dcfa-4d93-a69f-32185882a7a2,,,0081,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,1A40103000073A2000180081,,,,,,,,,,020-1019918DC45,Gud Gardens,,,,,,,,,,,,,,,0.169,,,,,,,,,,,,,,,,,,,,78.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Extracts,Today's Herbal Choice | Forest Grove,Hold Safe FG,5.000,5,,,,Higher Cultures,Cartridge - S,Cartridge - S,,REC,9849f613-7653-426a-9a26-6df8ef2d37f0,Cartridge - 1g Higher Cultures Live Resin -  Chemnesia,480e5fe6-1976-435e-af47-14ce7f8dc29b,,,$25.00,$125.00,$12.80,$64.00,HCCLREC1G-56314,1,Grams,each,09/04/2025 05:36:06 PM,,,bd7c02fd-1b3c-46f0-bd84-68e614b9f56a,,,7705,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,1A40103000073A2000177705,,,,,,,,,,020-10099916FE4,Gud Gardens,,,,,,,,,,,,,,,0.15,,,,,,,,,,,,,,,,,,,,71.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Extracts,Today's Herbal Choice | Forest Grove,Sales Floor FG,1.000,1,,,,Higher Cultures,Cartridge - I,Cartridge - I,,REC,c87b6309-e32d-4ce2-a0c0-ec197987dc08,Cartridge - 1g Higher Cultures Live Resin - Donny Burger,6e52dc76-ebee-40ce-82ee-c2bdd068d5db,,,$25.00,$25.00,$12.80,$12.80,HCDBLREC1G-50895,1,Grams,each,08/20/2025 06:51:35 PM,,10/15/2025 10:33:05 PM,206cd26b-bb8d-44b9-84ab-89b43813f2a5,,,5483,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,1A40103000073A2000175483,,,,,,,,,,020-10099916FE4,Gud Gardens,,,,,,,,,,,,,,,0.24,,,,,,,,,,,,,,,,,,,,78.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Extracts,Today's Herbal Choice | Forest Grove,Sales Floor FG,2.000,2,,,0,Higher Cultures,Cartridge - H,Cartridge - H,,REC,673e483b-d92c-4f10-9d7b-22168cb39153,Cartridge - 1g Higher Cultures Live Resin - Lilac Diesel,37a3ac2c-f7e0-4b4c-962b-80be06e656c0,,,$25.00,$50.00,$12.80,$25.60,hcldLRE1g-50539,1.0,Grams,each,08/12/2025 11:36:32 AM,,,3f9fc9e5-90fb-45b9-b265-a141c8a3c1da,,,6377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1A40103000073A2000176377,,,,,,,,,,020-1019918DC45,Gud Gardens,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,77.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Extracts,Today's Herbal Choice | Forest Grove,Sales Floor FG,1.000,1,,,,Higher Cultures,Cartridge - S,Cartridge - S,,REC,9caf2022-68ab-4a25-936a-51f0eeae28a4,Cartridge - 1g Higher Cultures Live Resin - Lychee Fritter,24d4b820-7536-41f4-a097-b4afb639d221,,,$25.00,$25.00,$12.80,$12.80,HCLFLREC1G-50684,1,Grams,each,09/04/2025 05:33:23 PM,,,21b9caf7-0ce3-4043-94ff-697a71ccea2a,,,7706,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,1A40103000073A2000177706,,,,,,,,,,020-10099916FE4,Gud Gardens,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,71.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Extracts,Today's Herbal Choice | Forest Grove,Sales Floor FG,2.000,2,,,,Higher Cultures,Cartridge - H,Cartridge - H,,REC,c8a61a30-499b-45d2-a7d2-1c784430bfe6,Cartridge - 1g Higher Cultures Live Resin - Neon Sunshine,fc4c417f-6b71-4b37-93ec-60b9270eb1c5,,,$25.00,$50.00,$12.80,$25.60,HCNSLREC1G-50197,1,Grams,each,08/20/2025 06:53:14 PM,,,fd7c840b-3297-4106-a528-029f254ff54d,,,5477,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,1A40103000073A2000175477,,,,,,,,,,020-10099916FE4,Gud Gardens,,,,,,,,,,,,,,,0.15,,,,,,,,,,,,,,,,,,,,76.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Extracts,Today's Herbal Choice | Forest Grove,Sales Floor FG,5.000,5,,,,Higher Cultures,Cartridge - S,Cartridge - S,,REC,677115ff-620e-411c-8bc4-afaf5d3d8b6d,Cartridge - 1g Higher Cultures Live Resin - Scary Cherries,f71e9e63-f11a-41c9-923b-104a12d1f4d3,,,$25.00,$125.00,$12.80,$64.00,HCSCLREC1G-56309,1.0,Grams,each,09/23/2025 03:07:28 PM,,,fc9c4169-e40c-41b8-9100-bff78563cfce,,,0088,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,1A40103000073A2000180088,,,,,,,,,,020-1009160A69D,Sasha Gardens,,,,,,,,,,,,,,,0.21,,,,,,,,0,,,,,,,,,,,,79.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Extracts,Today's Herbal Choice | Forest Grove,Sales Floor FG,2.000,2,,,,Higher Cultures,Cartridge - H,Cartridge - H,,REC,43ad6b92-6f4c-4d64-861e-88b948b2ef4e,Cartridge - 1g Higher Cultures Live Resin - White Spur,966c807e-6660-4944-8e0a-a73173403bc2,,,$25.00,$50.00,$12.80,$25.60,HCWSLREC1G-51595,1,Grams,each,08/06/2025 01:50:56 PM,,,cc173365-e82d-4f57-af2e-1c0cb55cda4d,,,7174,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,1A40103000073A2000177174,,,,,,,,,,020-10099916FE4,Gud Gardens,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,79.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concentrates,Today's Herbal Choice | Forest Grove,Sales Floor FG,1.000,1,,,,Higher Cultures,Live Rosin Cartridge - S,Live Rosin Cartridge - S,,REC,18e2d527-16df-4b97-a7e1-0b07e24a4b14,Cartridge - 1g Higher Cultures Live Rosin - Dr. Melons,e05e5a43-bf65-45af-9de4-b1c0a196638d,,,$30.00,$30.00,$18.00,$18.00,HCDMROSC1G-50634,1,Grams,each,09/23/2025 01:09:56 PM,,,24450bc1-4cf0-4265-bd72-b0eaf451ee0f,,,0082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1A40103000073A2000180082,,,,,,,,,,020-1019918DC45,Gud Gardens,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,75.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cartridges,Today's Herbal Choice | Forest Grove,Hold Safe FG,5.000,5,,,,Higher Cultures,Live Rosin Cartridge - S,Live Rosin Cartridge - S,,REC,d8876a64-9e0d-4943-8271-fd7a6ce8d67a,Cartridge - 1g Higher Cultures Live Rosin - Honey Banana,8150ad00-1145-4be0-aa61-d77500b05f29,,,$30.00,$150.00,$14.00,$70.00,HCHBROSC1G-57564,1.0,Grams,each,10/15/2025 04:43:04 PM,,,d33968e8-c5f6-4e59-b0bf-a565a8893cb7,,,1838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1A40103000073A2000181838,,,,,,,,,,020-1016527F77A,Gud Gardens,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,78.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cartridges,Today's Herbal Choice | Forest Grove,Hold Safe FG,5.000,5,,,,Higher Cultures,Live Rosin Cartridge - S,Live Rosin Cartridge - S,,REC,7003db43-7571-4621-903c-fb8dfc3b16f8,Cartridge - 1g Higher Cultures Live Rosin - Malibu Oranges,9df21516-37df-4947-90d0-dfa28e4e0888,,,$30.00,$150.00,$14.00,$70.00,HCMOROSC1G-57587,1.0,Grams,each,10/15/2025 06:19:57 PM,,,281b25e1-9636-4009-9f81-33c6543cc3ff,,,1839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1A40103000073A2000181839,,,,,,,,,,020-10099916FE4,Gud Gardens,,,,,,,,,,,,,,,0.24,,,,,,,,,,,,,,,,,,,,72.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concentrates,Today's Herbal Choice | Forest Grove,Sales Floor FG,1.000,1,,,,Higher Cultures,Live Rosin Cartridge - I,Live Rosin Cartridge - I,,REC,38056bb8-8c52-412b-adde-d52a9a0f4a8e,Cartridge - 1g Higher Cultures Live Rosin - Rainbow Soap,82e94194-4695-4c25-af74-0884a4275bd5,,,$30.00,$30.00,$18.00,$18.00,HCRSROSC1G-56255,1,Grams,each,10/15/2025 06:33:00 PM,,,ce0ddefc-e9e6-42d1-a1ae-d805b86511a0,,,1840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1A40103000073A2000181840,,,,,,,,,,020-1019918DC45,Gud Gardens,,,,,,,,,,,,,,,0.18,,,,,,,,,,,,,,,,,,,,76.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concentrates,Today's Herbal Choice | Forest Grove,Sales Floor FG,4.000,4,,,,Higher Cultures,Live Rosin Cartridge - H,Live Rosin Cartridge - H,,REC,090b343e-9fa6-493a-80f3-9786a6a409d3,Cartridge - 1g Higher Cultures Live Rosin - Tropicanna Punch,a634c426-627d-49e3-9c75-2d9ccff7d470,,,$30.00,$120.00,$18.00,$72.00,HCTPROSC1G-50596,1,Grams,each,10/15/2025 06:37:30 PM,,,01d6fa34-36ff-4398-9b89-767847a586b8,,,1841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1A40103000073A2000181841,,,,,,,,,,020-10099916FE4,Gud Gardens,,,,,,,,,,,,,,,0.15,,,,,,,,,,,,,,,,,,,,73.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Infused Pre Rolls,Today's Herbal Choice | Forest Grove,Sales Floor FG,8.000,8,,,,Higher Cultures,Infused Preroll - I,Infused Preroll - I,,REC,8d80eed7-1f8f-4bf0-9d34-0f25758389dd,Infused Joint Pack - .5g Higher Cultures 2pk Hash Infused - Alley  Oop,d783c8c6-a6fb-4fe6-b806-6751cbc351ab,,,$13.00,$104.00,$3.60,$28.80,ZuQLwe5TYD,1.0,Grams,each,10/15/2025 08:33:45 PM,,,e28ff09d-78da-4510-be8b-400018ff05ab,,,1832,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,1A40103000073A2000181832,,,,,,,,,,020-1016527F77A,Gud Gardens,,,,,,,,,,,,,,,0.21,,,,,,,,,,,,,,,,,,,,89.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Infused Pre Rolls,Today's Herbal Choice | Forest Grove,Sales Floor FG,7.000,7,,,,Higher Cultures,Infused Preroll - H,Infused Preroll - H,,REC,da63635c-7b51-40d9-a221-5cb87399e0b6,Infused Joint Pack - .5g Higher Cultures 2pk Hash Infused - Ceviche,621c3958-d751-4af3-a79a-46377b413c78,,,$13.00,$91.00,$3.60,$25.20,L1FnGgrwpO,1,Grams,each,08/12/2025 04:03:56 PM,,,fa42577e-7b88-4e47-aede-41c81556e934,,,6367,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,1A40103000073A2000176367,,,,,,,,,,020-1016527F77A,Gud Gardens,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
