Category,Store,Room,Quantity,Calculated Weight,Last Audit Date,Last Audit Quantity,Par Level,Brand,Product Type,Variant Type,Product Metadata,Med or Rec,Product Id,Product Name,Variant Id,Variant Name,Price Profile Name,Price,Total Price,Cost,Total Cost,SKU,Weight,Weight Unit of Measure,Reporting Unit of Measure,Created At,Inventory Notes,Last Discrepancy At,Inventory Id,Allergens,Batch Date,Batch Number,Cultivator License,Cultivator Name,Delay of Effects,Directions for Administration,ERP ID,ERP Name,Expiration Date,Extraction Method,Growth Method,Harvest Date,Ingredients,Invoice,Is Child-Resistant,Is Inhalable,Is Tamper-Evident,Is Tested,Manifest ID,Manufactured Date,MMUR Order Type,Notes,# of Seeds,# of Servings,Packaged By,Packaged Date,Paper Weight,Plant Count,Production Run Number,Registration Number,Regulatory ID,Requires Refrigeration,Secondary Supplier Licenses,Serving Size / Dosage,Solvents Used,Source Label,Storage Requirements,Strain Name,Strain Species,Supplier Address,Supplier License,Supplier Name,Supplier Phone,Tested By,Tested Date,Testing URL,Test Lot Number,Third-Party Display Name,Use By Date,Weight with Paper,% CBC,% CBC Range,% CBCV,% CBCV Range,% CBCa,% CBCa Range,% CBD,% CBD Range,% CBD-A,% CBD-A Range,% CBDV,% CBDV Range,% CBDVa,% CBDVa Range,% CBG,% CBG Range,% CBGa,% CBGa Range,% CBL,% CBL Range,% CBLa,% CBLa Range,% CBN,% CBN Range,% CBT,% CBT Range,% THC,% THC Range,% THC-A,% THC-A Range,% THCV,% THCV Range,% THCVa,% THCVa Range,% Total Active Cannabinoids (TAC),% delta-8 THC,% delta-8 THC Range,3-Carene,Borneol,Camphene,Camphor,Carvacrol,Carvone,Caryophyllene Oxide,Cedrol,Cis-Nerolidol,Cis-Ocimene,Citral,Eucalyptol,Farnesene,Farnesol isomer 1,Farnesol isomer 2,Fenchol,Fenchone,Gamma Terpinene,Geraniol,Geranyl Acetate,Grams of Concentrate,Grams of Flower,Guaiol,"High THC, Low CBD",Isoborneol,Isopulegol,Limonene,Linalool,"Low THC, High CBD",Menthol,Menthone,Mg CBC,Mg CBCV,Mg CBCa,Mg CBD,Mg CBD-A,Mg CBDV,Mg CBDVa,Mg CBG,Mg CBGa,Mg CBL,Mg CBLa,Mg CBN,Mg CBT,Mg THC,Mg THC-A,Mg THCV,Mg THCVa,Mg delta-8 THC,"Moderate THC, Moderate CBD",Nerol,Nootkatone,Octyl Acetate,Phytane,Piperitone,Pulegone,Sabinene,Sabinene Hydrate,Safranal,Squalene,Terpinen-4-ol,Terpineol,Terpinolene,Thymol,Total % THC,Total Terpenes,Total Terpenoids,Trans-Nerolidol,Trans-Ocimene,Valencene,Verbenone,m-Cymene,o-Cymene,p-Cymene,trans-β-Farnesene,α-Bisabolol,α-Cedrene,α-Humulene,α-Phellandrene,α-Pinene,α-Terpinene,α-Terpineol,α-Thujone,β-Caryophyllene,β-Myrcene,β-Ocimene,β-Pinene,γ-Terpinene,δ 3-Carene,δ-Limonene
Concentrates,Today's Herbal Choice | Rainier,Sales Floor Rainier,1.000,1,,,,Single Origin,Cartridge,Cartridge,,REC,3eb9dfcf-ba48-4bfb-9160-22efe009c65e,*Cartridge - 1g Single Origin - GREEN LEAF SPECIAL (R),a9349b49-c682-497a-a1cf-e7199827b4d8,Ghost Vapor OG,,$12.50,$12.50,$6.00,$6.00,1A4010300036012000016554,1,Grams,each,09/09/2025 02:35:26 PM,,,44bd94b3-c3d3-43fa-b276-d26bde45091f,,,RW.SOD042925.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1A4010300036012000016554,,,,,,,,,,020-100963355E5,Sweet Grass,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,82.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.3,,,,,,,,,,,,,,,,,,,,,,,,,
Concentrates,Today's Herbal Choice | Rainier,Hold Safe Rainier,20.000,20,,,,Single Origin,Cartridge,Cartridge,,REC,3eb9dfcf-ba48-4bfb-9160-22efe009c65e,*Cartridge - 1g Single Origin - GREEN LEAF SPECIAL (R),18546da2-0dd2-4d70-bd62-c65cdda40848,Lemon Lime,,$12.50,$250.00,$6.00,$120.00,pQwFgTmqnL,1,Grams,each,10/07/2025 03:23:54 PM,,,7e621222-4fb7-4d71-b8c3-ea38d645a5c2,,,RW.SOD081225.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1A4010300036012000017085,,,,,,,,,,060-10039397D78,Dreamfield Transfer Services,,,,,,,,,,,,,,,0.45,,,,,,,,,,,,,,,,,,,,86.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concentrates,Today's Herbal Choice | Rainier,Sales Floor Rainier,2.000,2,,,,Single Origin,Cartridge,Cartridge,,REC,3eb9dfcf-ba48-4bfb-9160-22efe009c65e,*Cartridge - 1g Single Origin - GREEN LEAF SPECIAL (R),18546da2-0dd2-4d70-bd62-c65cdda40848,Lemon Lime,,$12.50,$25.00,$6.00,$12.00,IUfLFFSViP,1,Grams,each,09/24/2025 06:09:26 PM,,,bb746142-8faa-4725-826e-0b701d62465d,,,RW.SOD081225.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1A4010300036012000016880,,,,,,,,,,020-1007311AE6B,Buddies Farms,,,,,,,,,,,,,,,0.45,,,,,,,,,,,,,,,,,,,,86.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.1,,,,,,,,,,,,,,,,,,,,,,,,,
Concentrates,Today's Herbal Choice | Rainier,Fix,1.000,1,,,,Single Origin,Cartridge,Cartridge,,REC,3eb9dfcf-ba48-4bfb-9160-22efe009c65e,*Cartridge - 1g Single Origin - GREEN LEAF SPECIAL (R),3b253aa0-a6a8-4bef-982d-d2f11a0f420c,Obamacare,,$12.50,$12.50,$6.00,$6.00,DxzZd3Fy7n,1,Grams,each,08/26/2025 08:03:20 PM,,,ea9caaa6-c983-40ce-93dd-cc61eebac005,,,RW.SOD041825.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1A4010300036012000016267,,,,,,,,Indica,,060-10039397D78,Dreamfield Transfer Services,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,89.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concentrates,Today's Herbal Choice | Rainier,Hold Safe Rainier,20.000,20,,,,Single Origin,Cartridge,Cartridge,,REC,3eb9dfcf-ba48-4bfb-9160-22efe009c65e,*Cartridge - 1g Single Origin - GREEN LEAF SPECIAL (R),6247a19d-bc07-4144-acb4-2fa71a709c77,Purple Punch,,$12.50,$250.00,$6.00,$120.00,A4vn68GFZm,1,Grams,each,09/24/2025 06:10:15 PM,,,c61a6d6d-fd8c-4e35-a89b-5311d22acccb,,,RW.SOD081925.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1A4010300036012000016881,,,,,,,,Indica,,020-100963355E5,Sweet Grass,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,84.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.88,,,,,,,,,,,,,,,,,,,,,,,,,
Concentrates,Today's Herbal Choice | Rainier,Sales Floor Rainier,13.000,13,,,,Single Origin,Cartridge,Cartridge,,REC,3eb9dfcf-ba48-4bfb-9160-22efe009c65e,*Cartridge - 1g Single Origin - GREEN LEAF SPECIAL (R),01ff29c2-00c1-4de8-a686-b3bc6e65f24d,White Widow,,$12.50,$162.50,$6.00,$78.00,Ll1OUqAEKK,1,Grams,each,09/24/2025 06:11:04 PM,,,da077fb2-742e-4a82-8731-a988e498f4bd,,,RW.SOD081925.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1A4010300036012000016882,,,,,,,,Sativa,,020-100963355E5,Sweet Grass,,,,,,,,,,,,,,,0.46,,,,,,,,,,,,,,,,,,,,84.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.83,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Today's Herbal Choice | Rainier,Sales Floor Rainier,1.000,,,,,Skygate,Torch,Torch,,,c718380a-04b9-4c8b-9cb4-f4d48a40d514,Monster Minds Torch,0f2248dc-d792-434a-a35d-63155741b3ba,,,$35.00,$35.00,$8.25,$8.25,6789466123426,,,,05/14/2025 01:15:15 PM,,,d8c10dc9-d4d2-47d6-8365-3702afc763d8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Today's Herbal Choice | Rainier,Sales Floor Rainier,44.000,,,,,Skygate,,,,,a48aa99f-4d7d-4e32-818b-727729d84921,Raw-Tips,8f0cb276-b695-4c96-81f2-8f2ad580a60a,,,$2.00,$88.00,$0.75,$33.00,716165177555,,,,05/14/2025 01:32:48 PM,,,19ab2b7c-9b26-4402-ab9a-4fffc810753c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Today's Herbal Choice | Rainier,Sales Floor Rainier,35.000,,,,0,Skygate Wholesale,Bowl,Bowl,,,2d30f345-abb0-4111-9046-32d89368fd59,14mm Fancy Bowl (R),0fa7ef9f-7e04-4af8-bf4d-12734d54b933,,,$10.00,$350.00,$2.38,$83.30,YT18BLJAR,,,,05/14/2025 02:12:12 PM,,09/16/2025 05:24:31 PM,64a6a8fa-1fbb-4cb5-9020-7ecd4b517eb7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Today's Herbal Choice | Rainier,Sales Floor Rainier,17.000,,,,0,Skygate Wholesale,Nectar Collector,,,,ca7ef4d5-3be0-4c95-b95d-746d0a73172c,14mm Nectar Collector Set,acb0b1b1-a2bd-40a2-b784-b62408f32fbc,,,$40.00,$680.00,$6.95,$118.15,3641774112871,,,,05/14/2025 12:22:14 PM,,09/16/2025 05:04:16 PM,727f01de-fc1d-4513-b2ff-2aad6b02c624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Today's Herbal Choice | Rainier,Sales Floor Rainier,8.000,,,,,Skygate Wholesale,Bowl,Bowl,,,63f25098-d6b6-43e5-8076-72716680bbed,Bowl - Glow In The Dark Hat (R),e4d76621-1452-4fbb-94d6-67ea4484ec43,,,$20.00,$160.00,$4.95,$39.60,rlWaU3ubn8,,,,03/28/2024 12:36:05 PM,,,360d9778-9a5f-4fab-9928-87e55f2cad5f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Today's Herbal Choice | Rainier,Sales Floor Rainier,3.000,,09/27/2023 05:00:00 PM,0.000,,Skygate Wholesale,Accessories,Accessories,,,0e531e9f-820a-4a5b-a39f-3f53e1740d38,Bowl - Puffco Ceramic 3pk Replacement Bowls (R),383f454e-49f4-4412-9bc7-4818eb8ebcf3,,,$40.00,$120.00,$12.99,$38.97,M4nWopKHMY,,,,12/20/2022 01:28:45 PM,,,9305a02d-db92-4e6a-b432-03c3506b3f56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Today's Herbal Choice | Rainier,Sales Floor Rainier,2.000,,,0.000,,Skygate Wholesale,Accessories,,,,d3ef1df9-91d5-461f-870e-2064a28ad3fb,"Carb Cap - 2"" Mushroom Bush",3b976d74-23ca-48f3-8384-d36e8c660af0,,,$30.00,$60.00,$5.95,$11.90,sG6TPPyYke,,,,06/05/2023 06:19:44 PM,,,16ebe96c-f700-4ebf-b377-fddd4f9e2b4e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Today's Herbal Choice | Rainier,Sales Floor Rainier,8.000,,,,0,Skygate Wholesale,Rolling Tray,,,,88209a45-d1eb-4758-9370-bfbfe9d4082f,Cheech & Chong Rolling Tray,ecb309e7-53cb-42e7-ae18-8d0db8c53c1d,,,$18.00,$144.00,$3.49,$27.92,Rolling Tray,,,,09/16/2025 04:55:26 PM,,,6faae45c-e83d-4bc2-b113-9c6c5b1dacbd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Today's Herbal Choice | Rainier,Sales Floor Rainier,22.000,,,0.000,0,Skygate Wholesale,Chillum,,,,3cf63298-78cf-48ab-863c-2872a9460bdd,Chillum - Assorted Multicolor,a2d2a8b5-24ce-4cf0-9d8c-a10dd6a6befe,,,$10.00,$220.00,$2.50,$55.00,Taru7Ta72x,,,,12/15/2023 12:00:22 PM,,09/16/2025 07:20:42 PM,73db43a1-09ba-4447-9d08-db87539fe046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Today's Herbal Choice | Rainier,Sales Floor Rainier,3.000,,09/24/2023 05:00:00 PM,0.000,,Skygate Wholesale,Electronic Oil Rig,,,,9cb2ccdf-f3ea-4217-9d4e-7a973159809e,Electronic Rig - Lookah Seahorse Max Dab Pen Kit,a3026417-ffcb-41fb-bf72-7dc30e83f57f,,,$260.00,$780.00,$85.00,$255.00,yGKNQABQxX,,,,10/19/2022 01:30:35 PM,,05/04/2025 03:50:52 PM,838e86cf-17f5-4d49-803a-023fe702255b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Today's Herbal Choice | Rainier,Sales Floor Rainier,3.000,,,,0,Skygate Wholesale,Bong,,,,79023b45-b7c7-4a48-8bcb-b654a38891bc,Gas Mask Bong,5e9c9e4f-df07-43a3-b853-68c716060872,BOTH,,$40.00,$120.00,$7.95,$23.85,Y4OS3N0yoo,,,,09/16/2025 03:56:55 PM,,,5e574b3b-8d0a-4d7a-a13a-0fea14b8894d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Today's Herbal Choice | Rainier,Sales Floor Rainier,9.000,,,,0,Skygate Wholesale,Accessories,,,,9cc4a61a-8d97-4b1a-b0c7-2660db073bc0,Glass Bowl - Replacement Glass Bowl For Silicone Pipe,928fcfec-d651-4dd9-9419-956836de04db,,,$20.00,$180.00,$5.00,$45.00,uaTRveYmeQ,,,,04/02/2025 03:46:24 PM,,06/11/2025 04:51:40 PM,f54702ab-0e24-4242-99ff-b765b1bf7565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Today's Herbal Choice | Rainier,Sales Floor Rainier,113.000,,01/21/2020 04:00:00 PM,0.000,0,Skygate Wholesale,Screens,,,,f1bc8945-d764-4035-91d1-fe14a89edbe4,Glass Screens,eacc0a3f-8b64-4719-87cc-cb0366bc894f,,,$0.25,$28.25,$0.02,$2.26,GCyNMt4ZJ2,,,,08/29/2021 05:52:20 PM,,,f00a9b9b-73f4-4c61-9921-5dc028a8ef27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Today's Herbal Choice | Rainier,Sales Floor Rainier,1.000,,10/18/2022 05:00:00 PM,0.000,,Skygate Wholesale,Grinder,,,,9d240af1-adf0-4bb5-9cdb-68c1f6e63c1d,Grinder - 2'' 4 Part Wood,c5e0e456-faa8-45fc-a65a-30b04822a65b,,,$15.00,$15.00,$3.50,$3.50,pDpWuY7wzr,,,,09/27/2022 10:57:20 AM,,,defe3cf7-6b44-4f1b-ab8c-408ab2320d19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Today's Herbal Choice | Rainier,Sales Floor Rainier,28.000,,,,0,Skygate Wholesale,Accessories,,,,3803b001-ea8c-44fd-9f41-719bf9357916,Grinder - 42mm 4 Part Grinder,c1d3397f-06bc-45c3-ba71-a2198aaec2ba,,,$25.00,$700.00,$6.25,$175.00,C&CGrinder,,,,09/16/2025 04:18:46 PM,,,ccfb62fe-2fae-44a1-ad84-ef42e76413c8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Today's Herbal Choice | Rainier,Sales Floor Rainier,5.000,,03/19/2023 05:00:00 PM,0.000,,Skygate Wholesale,Accessories,,,,2dce5d1d-df8f-49ac-988b-2fb07e09364f,Pipe - Ooze EZ Pipe & Lighter Holder,8d642987-d700-4ab7-b44b-9f4766da6a94,,,$12.50,$62.50,$3.75,$18.75,nQYC58PjNN,,,,03/20/2023 12:15:11 PM,,,34e87922-429f-47e5-8218-4c33e421af8d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Today's Herbal Choice | Rainier,Sales Floor Rainier,16.000,,,0.000,0,Skygate Wholesale,Accessories,,,,a9e88224-1062-4fa1-804d-73c6218f0e0a,Roach Clip - Assorted Character Clips,4c967a02-9687-4ed8-977f-4d4c74554e6b,,,$5.00,$80.00,$0.80,$12.80,BC100PC,,,,06/02/2023 04:25:22 PM,,07/27/2025 06:07:49 PM,d97b7efb-2fc4-440b-956f-39f0dcfea613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Today's Herbal Choice | Rainier,Sales Floor Rainier,258.000,,08/30/2023 05:00:00 PM,0.000,0,Skygate Wholesale,Accessories,,,,2c26bc2a-77e2-4bfa-bf4a-713bb45a98e4,Screen - Pipe Screens Stainless Steel,49bae01f-cb22-49e1-a549-c7079a73378e,,,$0.50,$129.00,$0.04,$10.32,uyZdquxNCh,,,,06/02/2023 02:01:58 PM,,09/16/2025 07:25:56 PM,711e5f58-c8c2-4784-aecf-496aaeb68f7e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Today's Herbal Choice | Rainier,Sales Floor Rainier,24.000,,,0.000,0,Skygate Wholesale,Accessories,,,,1a3a9a50-8cd7-476e-a88b-b33cffb99c08,Stand - Silicone Rubber Stand for Cart Battery,99c16ae7-6d1b-4538-a47d-6ff8790638ce,,,$5.00,$120.00,$1.25,$30.00,Tnu4iHxFL8,,,,06/05/2023 06:56:30 PM,,,f9d71221-374d-4882-bc9b-d6a87585d4ce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Today's Herbal Choice | Rainier,Sales Floor Rainier,1.000,,,0.000,,Skygate Wholesale,Accessories,,,,66af8668-157b-4146-8aa5-be18ecf3ba8c,Stundenglass Kompact Gravity Infuser,2e4b6132-44fc-49b8-9eee-4a3947ee9631,,,"$1,100.00","$1,100.00",$339.99,$339.99,C5581468,,,,03/20/2023 01:09:00 PM,,,c0c36d4b-7822-4a4f-8e95-285a6ea0099f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Today's Herbal Choice | Rainier,Sales Floor Rainier,40.000,,,,,Skygate/Yellowbird,,,,,80aaed0d-951a-4e49-b40c-ee13c8909124,Pipes (R),e38026f7-e8ea-4cea-8895-076b3f8c49c0,$10.00,,$10.00,$400.00,$2.00,$80.00,676525658622,,,,09/16/2025 05:52:47 PM,,09/20/2025 09:19:44 AM,7eb30d56-6bbb-4ceb-996d-88be1d0b7411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Today's Herbal Choice | Rainier,Sales Floor Rainier,34.000,,,,,Skygate/Yellowbird,,,,,80aaed0d-951a-4e49-b40c-ee13c8909124,Pipes (R),1ee08cb2-c311-45df-ad9f-8c499dce5c23,$15.00,,$15.00,$510.00,$5.00,$170.00,EC3htAfwdn,,,,02/20/2025 07:55:19 PM,,09/20/2025 09:19:33 AM,d327d924-11fb-46f6-ba87-ff2d053e1e8f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Today's Herbal Choice | Rainier,Sales Floor Rainier,1.000,,,,,Skygate/Yellowbird,,,,,80aaed0d-951a-4e49-b40c-ee13c8909124,Pipes (R),b4be4d1c-edac-45fe-8c4f-c94f5a17564f,$20,,$20.00,$20.00,$1.20,$1.20,mp4GqAqVTP,,,,11/25/2024 01:51:09 PM,,06/26/2025 09:18:37 AM,3e262ab6-2ce2-4a08-a490-cdcbcc548275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Today's Herbal Choice | Rainier,Sales Floor Rainier,40.000,,,,,Skygate/Yellowbird,,,,,80aaed0d-951a-4e49-b40c-ee13c8909124,Pipes (R),95ee4f09-d3fe-495d-89fc-8521c1730365,$25.00,,$25.00,"$1,000.00",$7.00,$280.00,qRWXDHR583,,,,07/25/2024 07:41:55 PM,,06/11/2025 04:52:23 PM,64883541-2767-4d58-9e43-3b66f1133fa5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
